thomas_num,thomas_name,id,icpsr,congress,st_name,cd,dem,female,votepct,deleg_size,speaker,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,afam,latino,votepct_sq,power,chair,seniority,sensq,state_leg,state_leg_prof,majority,maj_leader,min_leader,minwomen,majwomen,meddist,south,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag,demwomen,repwomen,les_am,leslag_am,les_am_half,leslag_am_half
6903,"Kline, John",1082302,20333,108,MN,2,0,0,53,8,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,2809,0,0,1,1,0,0,1,0,0,0,0,0.361000001,0,2,0,1,1,1,0.55118078,NA,0,0,0.695700586,NA,0.623440683,NA
7343,"Kline, John",1092302,20333,109,MN,2,0,0,56,8,0,0,0,0,0,0,6,0,2,2,1,2,1,2,2,2,0,0,3136,0,0,2,4,0,0,1,0,0,0,0,0.312999994,0,8,1,4,4,3,1.135707855,0.55118078,0,0,1.154356718,0.695700586,1.145032287,0.623440683
7791,"Kline, John",1102302,20333,110,MN,2,0,0,56,8,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,3136,0,0,3,9,0,0,0,0,0,0,0,0.792999983,0,9,0,0,0,0,0.1027757,1.135707855,0,0,0.133333534,1.154356718,0.118054613,1.145032287
4662,"Klink, Ron",1033804,29395,103,PA,4,1,0,79,21,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,6241,0,0,1,1,0,0,1,0,0,0,0,0.150999978,0,13,1,1,1,0,0.46504873,NA,0,0,0.46504873,NA,0.46504873,NA
5117,"Klink, Ron",1043804,29395,104,PA,4,1,0,64,21,0,0,0,0,0,0,10,2,2,2,1,0,0,0,0,0,0,0,4096,0,0,2,4,0,0,0,0,0,0,0,0.491999984,0,10,2,2,2,1,1.068519831,0.46504873,0,0,1.068519831,0.46504873,1.068519831,0.46504873
5560,"Klink, Ron",1053804,29395,105,PA,4,1,0,64,21,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,3,9,0,0,0,0,0,0,0,0.500499964,0,11,0,0,0,0,0.216969356,1.068519831,0,0,0.87550956,1.068519831,0.546239436,1.068519831
6003,"Klink, Ron",1063804,29395,106,PA,4,1,0,64,21,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,4,16,0,0,0,0,0,0,0,0.466999978,0,17,0,0,0,0,0.26215896,0.216969356,0,0,0.415367484,0.87550956,0.338763237,0.546239436
218,"Kluczynski, John",931305,5326,93,IL,5,1,0,73,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5329,0,0,12,144,1,0.344000012,1,0,0,0,0,0.270000011,0,5,0,0,0,0,0.025842045,NA,0,0,NA,NA,NA,NA
667,"Kluczynski, John",941305.1,5326,94,IL,5,1,NA,NA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,13,169,1,0.344000012,1,0,0,0,0,NA,0,0,0,0,0,0,0,0.025842045,0,0,NA,NA,NA,NA
4211,"Klug, Scott",1024902,29150,102,WI,2,0,0,53,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,1,0,0,0,0,0,0,0,0.416999996,0,6,0,0,0,0,0.081312671,NA,0,0,0.081312671,NA,0.081312671,NA
4663,"Klug, Scott",1034902,29150,103,WI,2,0,0,63,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,2,4,0,0,0,0,0,0,0,0.423999995,0,8,0,0,0,0,0.125065863,0.081312671,0,0,0.259392321,0.081312671,0.192229092,0.081312671
5118,"Klug, Scott",1044902,29150,104,WI,2,0,0,69,9,0,2,2,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,4761,0,0,3,9,0,0,1,0,0,0,0,0.083000004,0,11,3,2,2,2,2.138413429,0.125065863,0,0,2.917529106,0.259392321,2.527971268,0.192229092
5561,"Klug, Scott",1054902,29150,105,WI,2,0,0,57,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,4,16,0,0,1,0,0,0,0,0.074500002,0,5,0,0,0,0,0.0904039,2.138413429,0,0,0.090425745,2.917529106,0.090414822,2.527971268
4664,"Knollenberg, Joe",1032211,29365,103,MI,11,0,0,58,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3364,0,0,1,1,0,0,0,0,0,0,0,0.606000006,0,4,0,0,0,0,0.062532932,NA,0,0,0.354402781,NA,0.208467856,NA
5119,"Knollenberg, Joe",1042211,29365,104,MI,11,0,0,68,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4624,1,0,2,4,0,0,1,0,0,0,0,0.263999999,0,7,0,0,0,0,0.133915141,0.062532932,0,0,0.133915141,0.354402781,0.133915141,0.208467856
5562,"Knollenberg, Joe",1052211,29365,105,MI,11,0,0,61,16,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,3721,1,0,3,9,0,0,1,0,0,0,0,0.253499985,0,13,1,0,0,0,0.329616278,0.133915141,0,0,0.329792738,0.133915141,0.329704523,0.133915141
6004,"Knollenberg, Joe",1062211,29365,106,MI,11,0,0,64,16,0,0,0,0,0,0,13,1,0,0,0,1,0,1,1,1,0,0,4096,1,0,4,16,0,0,1,0,0,0,0,0.284999996,0,14,1,1,1,1,0.377806753,0.329616278,0,0,0.437558085,0.329792738,0.407682419,0.329704523
6449,"Knollenberg, Joe",1072211,29365,107,MI,11,0,0,56,16,0,2,2,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,3136,1,0,5,25,0,0,1,0,0,0,0,0.23800002,0,7,2,2,1,1,1.965859056,0.377806753,0,0,0.945794165,0.437558085,1.45582664,0.407682419
6904,"Knollenberg, Joe",1082209,29365,108,MI,9,0,0,58,15,0,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3364,1,0,6,36,0,0,1,0,0,0,0,0.184000015,0,6,2,2,2,2,2.649947405,1.965859056,0,0,2.649947405,0.945794165,2.649947405,1.45582664
7344,"Knollenberg, Joe",1092209,29365,109,MI,9,0,0,58,15,0,2,2,2,2,2,7,1,1,1,1,0,0,0,0,0,0,0,3364,1,0,7,49,0,0,1,0,0,0,0,0.134000003,0,9,3,3,3,3,3.538876772,2.649947405,0,0,1.079197645,2.649947405,2.309037209,2.649947405
7792,"Knollenberg, Joe",1102209,29365,110,MI,9,0,0,52,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2704,1,0,8,64,0,0,0,0,0,0,0,0.611999989,0,11,0,0,0,0,0.137869835,3.538876772,0,0,0.137869835,1.079197645,0.137869835,2.309037209
219,"Koch, Edward",933218,12019,93,NY,18,1,0,70,39,0,0,0,0,0,0,205,2,2,2,1,7,0,0,0,0,0,0,4900,0,0,3,9,0,0,1,0,0,0,0,0.457000017,0,212,2,2,2,1,1.819862843,NA,0,0,NA,NA,NA,NA
668,"Koch, Edward",943218,12019,94,NY,18,1,0,77,39,0,0,0,0,0,0,247,1,1,1,1,4,1,1,0,0,0,0,5929,1,0,4,16,0,0,1,0,0,0,0,0.296000004,0,251,2,2,1,1,1.879636288,1.819862843,0,0,NA,NA,NA,NA
1110,"Koch, Edward",953218.1,12019,95,NY,18,1,0,79,39,0,3,0,0,0,0,113,0,0,0,0,2,1,1,0,0,0,0,6241,1,0,5,25,0,0,1,0,0,0,0,0.28550002,0,118,1,1,0,0,0.783683479,1.879636288,0,0,NA,NA,NA,NA
1555,"Kogovsek, Ray",960603,14638,96,CO,3,1,0,50,5,0,2,2,2,2,1,5,1,1,1,1,1,0,0,0,0,0,0,2500,0,0,1,1,1,0.284000009,1,0,0,0,0,0.185000002,0,8,3,3,3,2,1.913994431,NA,0,0,NA,NA,NA,NA
1999,"Kogovsek, Ray",970603,14638,97,CO,3,1,0,55,5,0,0,0,0,0,0,15,5,2,1,0,0,0,0,0,0,0,0,3025,0,0,2,4,1,0.284000009,1,0,0,0,0,0.263000011,0,15,5,2,1,0,0.796116173,1.913994431,0,0,0.796116173,NA,0.796116173,NA
2426,"Kogovsek, Ray",980603,14638,98,CO,3,1,0,53,6,0,2,2,2,1,1,18,9,6,6,3,1,0,0,0,0,0,0,2809,0,0,3,9,1,0.284000009,1,0,0,0,0,0.197999999,0,21,11,8,7,4,3.605379581,0.796116173,0,0,3.698186636,0.796116173,3.65178299,0.796116173
2874,"Kolbe, Jim",990305,15105,99,AZ,5,0,0,51,5,0,0,0,0,0,0,10,2,1,1,0,0,0,0,0,0,0,0,2601,0,0,1,1,1,0.268999994,0,0,0,0,0,0.426999986,0,10,2,1,1,0,0.484893918,NA,0,0,0.554329455,NA,0.519611716,NA
3320,"Kolbe, Jim",1000305,15105,100,AZ,5,0,0,65,5,0,1,1,1,1,0,7,1,0,0,0,1,0,0,0,0,0,0,4225,1,0,2,4,1,0.268999994,0,0,0,0,0,0.459999979,0,9,2,1,1,0,0.679976165,0.484893918,0,0,NA,0.554329455,NA,0.519611716
3761,"Kolbe, Jim",1010305,15105,101,AZ,5,0,0,68,5,0,0,0,0,0,0,8,2,1,1,0,0,0,0,0,0,0,0,4624,1,0,3,9,1,0.268999994,0,0,0,0,0,0.4745,0,8,2,1,1,0,0.425276607,0.679976165,0,0,0.738213003,NA,0.58174479,NA
4212,"Kolbe, Jim",1020305,15105,102,AZ,5,0,0,65,5,0,1,1,1,1,1,9,3,1,1,0,0,0,0,0,0,0,0,4225,1,0,4,16,1,0.268999994,0,0,0,0,0,0.503000021,0,10,4,2,2,1,1.392918587,0.425276607,0,0,1.60067606,0.738213003,1.496797323,0.58174479
4665,"Kolbe, Jim",1030305,15105,103,AZ,5,0,0,67,6,0,0,0,0,0,0,9,2,1,1,1,0,0,0,0,0,0,0,4489,1,0,5,25,1,0.268999994,0,0,0,0,0,0.518999994,0,9,2,1,1,1,0.703900754,1.392918587,0,0,0.783501565,1.60067606,0.74370116,1.496797323
5120,"Kolbe, Jim",1040305,15105,104,AZ,5,0,0,68,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4624,1,0,6,36,1,0.268999994,1,0,0,0,0,0.187999994,0,2,0,0,0,0,0.038261469,0.703900754,0,0,0.208570704,0.783501565,0.123416089,0.74370116
5563,"Kolbe, Jim",1050305,15105,105,AZ,5,0,0,69,6,0,2,2,2,2,1,10,0,1,1,1,0,0,0,0,0,0,0,4761,1,0,7,49,1,0.268999994,1,0,0,0,0,0.188500002,0,12,2,3,3,2,2.860283136,0.038261469,0,0,0.92712158,0.208570704,1.893702388,0.123416089
6005,"Kolbe, Jim",1060305,15105,106,AZ,5,0,0,52,6,0,3,2,2,2,1,9,1,1,1,1,1,0,0,0,0,0,0,2704,1,0,8,64,1,0.268999994,1,0,0,0,0,0.230999991,0,13,3,3,3,2,2.403639317,2.860283136,0,0,0.404271305,0.92712158,1.40395534,1.893702388
6450,"Kolbe, Jim",1070305,15105,107,AZ,5,0,0,60,6,0,2,2,2,1,1,15,1,2,2,1,0,0,0,0,0,0,0,3600,1,0,9,81,1,0.268999994,1,0,0,0,0,0.195000008,0,17,3,4,3,2,3.058689117,2.403639317,0,0,1.81739819,0.404271305,2.438043594,1.40395534
6905,"Kolbe, Jim",1080308,15105,108,AZ,8,0,0,63,8,0,2,2,2,2,1,12,1,1,1,1,1,0,0,0,1,0,0,3969,1,0,10,100,1,0.268999994,1,0,0,0,0,0.152999997,0,15,3,3,3,3,2.928349495,3.058689117,0,0,1.386947393,1.81739819,2.157648563,2.438043594
7345,"Kolbe, Jim",1090308,15105,109,AZ,8,0,0,60,8,0,2,2,2,2,1,15,2,1,1,0,0,0,0,0,0,0,0,3600,1,0,11,121,1,0.268999994,1,0,0,0,0,0.113999993,0,17,4,3,3,1,2.840418339,2.928349495,0,0,1.26588583,1.386947393,2.053152084,2.157648563
2427,"Kolter, Joseph",983804,15031,98,PA,4,1,0,60,23,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,0,0,3600,0,0,1,1,1,0.344999999,1,0,0,0,0,0.184999987,0,6,1,1,1,1,0.527347624,NA,0,0,0.527347624,NA,0.527347624,NA
2875,"Kolter, Joseph",993804,15031,99,PA,4,1,0,57,23,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,2,4,1,0.344999999,1,0,0,0,0,0.193000004,0,10,0,0,0,0,0.153691724,0.527347624,0,0,0.153691724,0.527347624,0.153691724,0.527347624
3321,"Kolter, Joseph",1003804,15031,100,PA,4,1,0,60,23,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,3,9,1,0.344999999,1,0,0,0,0,0.154999986,0,7,0,0,0,0,0.108512044,0.153691724,0,0,NA,0.153691724,NA,0.153691724
3762,"Kolter, Joseph",1013804,15031,101,PA,4,1,0,70,23,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,4,16,1,0.344999999,1,0,0,0,0,0.135499984,0,11,0,0,0,0,0.157760248,0.108512044,0,0,0.157760248,NA,0.157760248,NA
4213,"Kolter, Joseph",1023804,15031,102,PA,4,1,0,56,23,0,0,0,0,0,0,16,1,1,1,0,0,0,0,0,0,0,0,3136,0,0,5,25,1,0.344999999,1,0,0,0,0,0.101000004,0,16,1,1,1,0,0.453329295,0.157760248,0,0,0.474637747,0.157760248,0.463983536,0.157760248
3322,"Konnyu, Ernest",1000512,15428,100,CA,12,0,0,60,45,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,1,1,1,0.526000023,0,0,0,0,0,0.490999997,0,4,0,0,0,0,0.062006883,NA,0,0,NA,NA,NA,NA
4214,"Kopetski, Mike",1023705,29139,102,OR,5,1,0,55,5,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,3025,0,0,1,1,1,0.182999998,1,0,0,0,0,0.451999992,0,6,1,1,1,1,0.15968737,NA,0,0,0.131685942,NA,0.145686656,NA
4666,"Kopetski, Mike",1033705,29139,103,OR,5,1,0,64,5,0,0,0,0,0,0,22,2,1,1,0,0,0,0,0,0,0,0,4096,1,0,2,4,1,0.182999998,1,0,0,0,0,0.444999993,0,22,2,1,1,0,0.669292033,0.15968737,0,0,0.72766602,0.131685942,0.698479056,0.145686656
1111,"Kostmayer, Peter",953808,14431,95,PA,8,1,0,50,25,0,0,0,0,0,0,11,0,0,0,0,4,1,1,1,1,0,0,2500,0,0,1,1,0,0,1,0,0,0,0,0.062499993,0,15,1,1,1,1,0.15404892,NA,0,0,NA,NA,NA,NA
1556,"Kostmayer, Peter",963808,14431,96,PA,8,1,0,61,25,0,0,0,0,0,0,10,0,0,0,0,5,1,1,0,0,0,0,3721,0,0,2,4,0,0,1,0,0,0,0,0.122000009,0,15,1,1,0,0,0.150947601,0.15404892,0,0,NA,NA,NA,NA
2428,"Kostmayer, Peter",983808,14431,98,PA,8,1,0,50,23,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,0,0,2500,0,0,1,1,0,0,1,0,0,0,0,0.165000007,0,8,2,0,0,0,0.189437971,NA,0,0,0.298246175,NA,0.243842065,NA
2876,"Kostmayer, Peter",993808,14431,99,PA,8,1,0,51,23,0,0,0,0,0,0,8,1,1,1,0,4,0,0,0,0,0,0,2601,0,0,2,4,0,0,1,0,0,0,0,0.216999993,0,12,1,1,1,0,0.410184264,0.189437971,0,0,0.439101458,0.298246175,0.424642861,0.243842065
3323,"Kostmayer, Peter",1003808,14431,100,PA,8,1,0,55,23,0,0,0,0,0,0,9,3,2,2,2,0,0,0,0,0,0,0,3025,0,0,3,9,0,0,1,0,0,0,0,0.223999992,0,9,3,2,2,2,1.064028621,0.410184264,0,0,NA,0.439101458,NA,0.424642861
3763,"Kostmayer, Peter",1013808,14431,101,PA,8,1,0,57,23,0,0,0,0,0,0,21,4,2,2,0,0,0,0,0,0,0,0,3249,0,0,4,16,0,0,1,0,0,0,0,0.24849999,0,21,4,2,2,0,0.92226243,1.064028621,0,0,1.168699861,NA,1.045481205,NA
4215,"Kostmayer, Peter",1023808,14431,102,PA,8,1,0,57,23,0,1,1,1,1,0,44,8,5,5,3,0,0,0,0,0,0,0,3249,0,0,5,25,0,0,1,0,0,0,0,0.258000016,0,45,9,6,6,3,3.080403805,0.92226243,0,0,2.899935722,1.168699861,2.990169764,1.045481205
1557,"Kramer, Ken",960605,14639,96,CO,5,0,0,60,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,1,1,1,0.284000009,0,0,0,0,0,0.541999996,0,8,0,0,0,0,0.086145431,NA,0,0,NA,NA,NA,NA
2000,"Kramer, Ken",970605,14639,97,CO,5,0,0,72,5,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,5184,0,0,2,4,1,0.284000009,0,0,0,0,0,0.463999987,0,8,1,0,0,0,0.152751699,0.086145431,0,0,0.20327878,NA,0.178015232,NA
2429,"Kramer, Ken",980605,14639,98,CO,5,0,0,60,6,0,1,1,1,1,1,6,1,0,0,0,1,0,0,0,0,0,0,3600,0,0,3,9,1,0.284000009,0,0,0,0,0,0.528999984,0,8,2,1,1,1,1.048455596,0.152751699,0,0,1.066100121,0.20327878,1.057277918,0.178015232
2877,"Kramer, Ken",990605,14639,99,CO,5,0,0,79,6,0,0,0,0,0,0,11,2,0,0,0,1,0,0,0,0,0,0,6241,0,0,4,16,1,0.284000009,0,0,0,0,0,0.505999982,0,12,2,0,0,0,0.284667999,1.048455596,0,0,0.388987422,1.066100121,0.336827695,1.057277918
669,"Krebs, John",940517,14246,94,CA,17,1,0,52,43,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,2704,0,0,1,1,0,0,1,0,0,0,0,0.094999999,0,13,1,1,0,0,0.241403103,NA,0,0,NA,NA,NA,NA
1112,"Krebs, John",950517,14246,95,CA,17,1,0,66,43,0,2,2,2,2,1,33,1,1,0,0,0,0,0,0,0,0,0,4356,0,0,2,4,0,0,1,0,0,0,0,0.108499996,0,35,3,3,2,1,1.667334318,0.241403103,0,0,NA,NA,NA,NA
4667,"Kreidler, Mike",1034709,39313,103,WA,9,1,0,52,9,0,1,1,1,1,0,20,3,1,1,0,0,0,0,0,0,0,0,2704,0,0,1,1,1,0.230000004,1,0,0,0,0,0.144999996,0,21,4,2,2,0,1.256469607,NA,0,0,1.431591511,NA,1.344030619,NA
670,"Krueger, Robert",944321,14247,94,TX,21,1,0,53,24,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,2809,0,0,1,1,0,0,1,0,0,0,0,0.093999997,1,9,0,0,0,0,0.037833583,NA,0,0,NA,NA,NA,NA
1113,"Krueger, Robert",954321,14247,95,TX,21,1,0,73,24,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,5329,0,0,2,4,0,0,1,0,0,0,0,0.080499999,1,18,0,0,0,0,0.083222091,0.037833583,0,0,NA,NA,NA,NA
5564,"Kucinich, Dennis",1053510,29748,105,OH,10,1,0,49,19,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,2401,0,0,1,1,1,0.314999998,0,0,0,0,0,0.647499979,0,5,1,1,1,1,0.758576751,NA,0,0,0.75961107,NA,0.759093881,NA
6006,"Kucinich, Dennis",1063510,29748,106,OH,10,1,0,67,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4489,0,0,2,4,1,0.314999998,0,0,0,0,0,0.680999994,0,12,0,0,0,0,0.185053378,0.758576751,0,0,0.475851357,0.75961107,0.330452383,0.759093881
6451,"Kucinich, Dennis",1073510,29748,107,OH,10,1,0,75,19,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5625,0,0,3,9,1,0.314999998,0,0,0,0,0,0.792999983,0,21,0,0,0,0,0.327746928,0.185053378,0,0,1.529469252,0.475851357,0.92860806,0.330452383
6906,"Kucinich, Dennis",1083510,29748,108,OH,10,1,0,74,18,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,5476,0,0,4,16,1,0.314999998,0,0,0,0,0,0.912,0,19,0,0,0,0,0.302165061,0.327746928,0,0,0.546242952,1.529469252,0.424203992,0.92860806
7346,"Kucinich, Dennis",1093510,29748,109,OH,10,1,0,60,18,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,3600,0,0,5,25,1,0.314999998,0,0,0,0,0,1.02699995,0,15,0,0,0,0,0.198595136,0.302165061,0,0,0.658604681,0.546242952,0.428599894,0.424203992
7793,"Kucinich, Dennis",1103510,29748,110,OH,10,1,0,66,18,0,0,0,0,0,0,17,0,1,1,0,2,1,1,1,1,0,0,4356,0,0,6,36,1,0.314999998,1,0,0,0,0,0.614000022,0,19,1,2,2,1,0.520447075,0.198595136,0,0,0.633947611,0.658604681,0.577197313,0.428599894
7347,"Kuhl, John",1093229,20520,109,NY,29,0,0,51,29,0,0,0,0,0,0,11,1,1,1,0,1,0,1,1,1,0,0,2601,0,0,1,1,1,0.479999989,1,0,0,0,0,0.074999988,0,12,1,2,2,1,0.633984685,NA,0,0,0.716111839,NA,0.675048232,NA
7794,"Kuhl, John",1103229,20520,110,NY,29,0,0,51,29,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2601,0,0,2,4,1,0.479999989,0,0,0,0,0,0.555000007,0,12,0,0,0,0,0.150403455,0.633984685,0,0,0.150403455,0.716111839,0.150403455,0.675048232
220,"Kuykendall, Dan",934208,11025,93,TN,8,0,0,55,8,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,3025,0,0,4,16,0,0,0,0,0,0,0,0.321999997,1,18,0,0,0,0,0.088896632,NA,0,0,NA,NA,NA,NA
6007,"Kuykendall, Steven",1060536,29904,106,CA,36,0,0,49,52,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2401,0,0,1,1,0,0,1,0,0,0,0,0.11900001,0,7,0,0,0,0,0.107947804,NA,0,0,0.107947804,NA,0.107947804,NA
3324,"Kyl, Jon",1000304,15429,100,AZ,4,0,0,65,5,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,4225,0,0,1,1,0,0,0,0,0,0,0,0.658999979,0,2,2,2,2,2,0.901013315,NA,0,0,NA,NA,NA,NA
3764,"Kyl, Jon",1010304,15429,101,AZ,4,0,0,87,5,0,0,0,0,0,0,4,2,2,2,2,0,0,0,0,0,0,0,7569,0,0,2,4,0,0,0,0,0,0,0,0.664499998,0,4,2,2,2,2,0.990482509,0.901013315,0,0,0.509583116,NA,0.750032783,NA
4216,"Kyl, Jon",1020304,15429,102,AZ,4,0,0,61,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3721,0,0,3,9,0,0,0,0,0,0,0,0.684000015,0,6,0,0,0,0,0.081312671,0.990482509,0,0,0.171873629,0.509583116,0.126593143,0.750032783
4668,"Kyl, Jon",1030304,15429,103,AZ,4,0,0,59,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3481,0,0,4,16,0,0,0,0,0,0,0,0.690999985,0,14,0,0,0,0,0.218865275,0.081312671,0,0,0.218865275,0.171873629,0.218865275,0.126593143
221,"Kyros, Peter",931901,11027,93,ME,1,1,0,59,2,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,3481,0,0,4,16,0,0,1,0,0,0,0,0.303000003,0,53,0,0,0,0,0.273925662,NA,0,0,NA,NA,NA,NA
671,"LaFalce, John",943236,14248,94,NY,36,1,0,60,39,0,1,1,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,1,1,1,0.407000005,1,0,0,0,0,0.074000001,0,28,1,1,1,1,1.017800093,NA,0,0,NA,NA,NA,NA
1114,"LaFalce, John",953236,14248,95,NY,36,1,0,67,39,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,4489,0,0,2,4,1,0.407000005,1,0,0,0,0,0.102500014,0,68,0,0,0,0,0.428719848,1.017800093,0,0,NA,NA,NA,NA
1558,"LaFalce, John",963236,14248,96,NY,36,1,0,76,39,0,1,0,0,0,0,63,3,3,0,0,2,0,0,0,0,0,0,5776,0,0,3,9,1,0.407000005,1,0,0,0,0,0.148000002,0,66,3,3,0,0,1.191703439,0.428719848,0,0,NA,NA,NA,NA
2001,"LaFalce, John",973236,14248,97,NY,36,1,0,72,39,0,3,2,2,2,1,51,1,0,0,0,1,0,1,1,1,0,0,5184,0,0,4,16,1,0.407000005,1,0,0,0,0,0.240999982,0,55,3,3,3,2,2.541054487,1.191703439,0,0,1.933795214,NA,2.23742485,NA
2430,"LaFalce, John",983232,14248,98,NY,32,1,0,91,34,0,4,3,4,1,1,35,9,0,0,0,1,0,0,0,0,0,0,8281,0,0,5,25,1,0.407000005,1,0,0,0,0,0.191,0,40,12,4,1,1,2.548500061,2.541054487,0,0,3.387877703,1.933795214,2.968188763,2.23742485
2878,"LaFalce, John",993232,14248,99,NY,32,1,0,69,34,0,1,1,1,0,0,28,0,1,1,1,2,0,0,0,0,0,0,4761,0,0,6,36,1,0.407000005,1,0,0,0,0,0.228999987,0,31,1,2,1,1,1.257055759,2.548500061,0,0,1.560686231,3.387877703,1.408870935,2.968188763
3325,"LaFalce, John",1003232,14248,100,NY,32,1,0,91,34,0,7,6,6,3,3,26,1,1,0,0,4,0,0,0,0,0,0,8281,0,1,7,49,1,0.407000005,1,0,0,0,0,0.219999984,0,37,7,7,3,3,4.207464695,1.257055759,0,0,NA,1.560686231,NA,1.408870935
3765,"LaFalce, John",1013232,14248,101,NY,32,1,0,73,34,0,2,1,1,1,1,27,8,3,1,1,4,0,0,0,0,0,0,5329,0,1,8,64,1,0.407000005,1,0,0,0,0,0.229499996,0,33,9,4,2,2,2.439846992,4.207464695,0,0,1.677545071,NA,2.058696032,NA
4217,"LaFalce, John",1023232,14248,102,NY,32,1,0,55,34,0,3,3,3,3,2,23,4,2,1,0,3,0,0,0,0,0,0,3025,0,1,9,81,1,0.407000005,1,0,0,0,0,0.224999994,0,29,7,5,4,2,3.146187782,2.439846992,0,0,2.142339468,1.677545071,2.644263744,2.058696032
4669,"LaFalce, John",1033229,14248,103,NY,29,1,0,55,31,0,8,8,8,7,1,21,4,0,0,0,1,0,0,0,0,0,0,3025,0,1,10,100,1,0.407000005,1,0,0,0,0,0.232999995,0,30,12,8,7,1,5.280945301,3.146187782,0,0,5.017915249,2.142339468,5.149430275,2.644263744
5121,"LaFalce, John",1043229,14248,104,NY,29,1,0,55,31,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3025,0,0,11,121,1,0.407000005,0,0,0,0,0,0.588999987,0,25,0,0,0,0,0.478268355,5.280945301,0,0,0.478268355,5.017915249,0.478268355,5.149430275
5565,"LaFalce, John",1053229,14248,105,NY,29,1,0,62,31,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,12,144,1,0.407000005,0,0,0,0,0,0.612500012,0,18,0,0,0,0,0.325454026,0.478268355,0,0,0.633535028,0.478268355,0.479494512,0.478268355
6008,"LaFalce, John",1063229,14248,106,NY,29,1,0,57,31,0,3,1,1,0,0,23,1,0,0,0,1,0,1,1,1,0,0,3249,0,0,13,169,1,0.407000005,0,0,0,0,0,0.593999982,0,27,2,2,1,1,0.974390626,0.325454026,0,0,0.974390626,0.633535028,0.974390626,0.479494512
